Index       TIME             V(CLK0)           V(CSB0)           V(WEB0)         V(DOUT0_0)        V(DOUT0_1)        V(DOUT0_2)        V(DOUT0_3)        V(DOUT0_4)        V(DOUT0_5)        V(DOUT0_6)        V(DOUT0_7)    
123      2.85627623e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999890e+00    1.79999891e+00    1.79999890e+00    1.79999891e+00    1.79999890e+00    1.79999891e+00    1.79999890e+00    1.79999891e+00
124      2.86772476e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999852e+00    1.79999853e+00    1.79999852e+00    1.79999853e+00    1.79999852e+00    1.79999853e+00    1.79999852e+00    1.79999853e+00
125      2.87917329e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999795e+00    1.79999798e+00    1.79999795e+00    1.79999798e+00    1.79999795e+00    1.79999798e+00    1.79999795e+00    1.79999798e+00
126      2.89062183e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999767e+00    1.79999763e+00    1.79999767e+00    1.79999763e+00    1.79999767e+00    1.79999763e+00    1.79999767e+00    1.79999763e+00
127      2.89203160e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999777e+00    1.79999770e+00    1.79999777e+00    1.79999770e+00    1.79999777e+00    1.79999770e+00    1.79999777e+00    1.79999770e+00
128      2.89485116e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999811e+00    1.79999797e+00    1.79999811e+00    1.79999797e+00    1.79999811e+00    1.79999797e+00    1.79999811e+00    1.79999797e+00
129      2.89767072e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999885e+00    1.79999856e+00    1.79999885e+00    1.79999856e+00    1.79999885e+00    1.79999856e+00    1.79999885e+00    1.79999856e+00
130      2.90049028e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000056e+00    1.79999962e+00    1.80000056e+00    1.79999962e+00    1.80000056e+00    1.79999962e+00    1.80000056e+00    1.79999962e+00
131      2.90330984e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000364e+00    1.80000151e+00    1.80000364e+00    1.80000151e+00    1.80000364e+00    1.80000151e+00    1.80000364e+00    1.80000151e+00
132      2.90612939e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000660e+00    1.80000402e+00    1.80000660e+00    1.80000402e+00    1.80000660e+00    1.80000402e+00    1.80000660e+00    1.80000402e+00
133      2.90894895e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000996e+00    1.80000726e+00    1.80000996e+00    1.80000726e+00    1.80000996e+00    1.80000726e+00    1.80000996e+00    1.80000726e+00
134      2.91176851e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80001267e+00    1.80001101e+00    1.80001267e+00    1.80001101e+00    1.80001267e+00    1.80001101e+00    1.80001267e+00    1.80001101e+00
135      2.91740763e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80001836e+00    1.80001899e+00    1.80001836e+00    1.80001899e+00    1.80001836e+00    1.80001899e+00    1.80001836e+00    1.80001899e+00
136      2.92304674e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80002000e+00    1.80002244e+00    1.80002000e+00    1.80002244e+00    1.80002000e+00    1.80002244e+00    1.80002000e+00    1.80002244e+00
137      2.92868586e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999897e+00    1.80000247e+00    1.79999897e+00    1.80000247e+00    1.79999897e+00    1.80000247e+00    1.79999897e+00    1.80000247e+00
138      2.93432497e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79996885e+00    1.79997152e+00    1.79996886e+00    1.79997152e+00    1.79996886e+00    1.79997152e+00    1.79996886e+00    1.79997152e+00
139      2.93996409e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79994152e+00    1.79994349e+00    1.79994152e+00    1.79994349e+00    1.79994152e+00    1.79994349e+00    1.79994152e+00    1.79994349e+00
140      2.94560321e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79993148e+00    1.79993142e+00    1.79993149e+00    1.79993141e+00    1.79993149e+00    1.79993141e+00    1.79993149e+00    1.79993141e+00
141      2.95124232e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79993175e+00    1.79993026e+00    1.79993176e+00    1.79993026e+00    1.79993176e+00    1.79993026e+00    1.79993176e+00    1.79993026e+00
142      2.95688144e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79993638e+00    1.79993472e+00    1.79993639e+00    1.79993472e+00    1.79993639e+00    1.79993472e+00    1.79993639e+00    1.79993472e+00
143      2.96252055e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79994168e+00    1.79994049e+00    1.79994169e+00    1.79994049e+00    1.79994169e+00    1.79994049e+00    1.79994169e+00    1.79994049e+00
144      2.96815967e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79994637e+00    1.79994560e+00    1.79994639e+00    1.79994560e+00    1.79994638e+00    1.79994560e+00    1.79994639e+00    1.79994560e+00
145      2.97379879e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79995035e+00    1.79994994e+00    1.79995037e+00    1.79994994e+00    1.79995037e+00    1.79994994e+00    1.79995037e+00    1.79994994e+00
146      2.97943790e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79995610e+00    1.79995588e+00    1.79995613e+00    1.79995587e+00    1.79995613e+00    1.79995588e+00    1.79995613e+00    1.79995588e+00
147      2.98507702e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79997114e+00    1.79997105e+00    1.79997115e+00    1.79997105e+00    1.79997115e+00    1.79997105e+00    1.79997115e+00    1.79997105e+00
148      2.99635525e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80002892e+00    1.80002882e+00    1.80002883e+00    1.80002882e+00    1.80002883e+00    1.80002882e+00    1.80002883e+00    1.80002882e+00
149      3.00574961e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80006314e+00    1.80006304e+00    1.80006298e+00    1.80006304e+00    1.80006298e+00    1.80006304e+00    1.80006298e+00    1.80006304e+00
150      3.01514396e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80005736e+00    1.80005719e+00    1.80005718e+00    1.80005720e+00    1.80005718e+00    1.80005719e+00    1.80005718e+00    1.80005719e+00
151      3.02453832e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80004633e+00    1.80004622e+00    1.80004616e+00    1.80004622e+00    1.80004616e+00    1.80004622e+00    1.80004616e+00    1.80004622e+00
152      3.03393267e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80003606e+00    1.80003585e+00    1.80003585e+00    1.80003585e+00    1.80003585e+00    1.80003585e+00    1.80003585e+00    1.80003585e+00
153      3.05272138e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80002203e+00    1.80002194e+00    1.80002189e+00    1.80002194e+00    1.80002189e+00    1.80002194e+00    1.80002189e+00    1.80002194e+00
154      3.07151009e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80001238e+00    1.80001224e+00    1.80001225e+00    1.80001224e+00    1.80001225e+00    1.80001224e+00    1.80001225e+00    1.80001224e+00
155      3.09029881e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000605e+00    1.80000590e+00    1.80000587e+00    1.80000590e+00    1.80000587e+00    1.80000590e+00    1.80000587e+00    1.80000590e+00
156      3.10908752e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000415e+00    1.80000395e+00    1.80000397e+00    1.80000395e+00    1.80000397e+00    1.80000395e+00    1.80000397e+00    1.80000395e+00
157      3.14666494e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000059e+00    1.80000034e+00    1.80000031e+00    1.80000034e+00    1.80000031e+00    1.80000034e+00    1.80000031e+00    1.80000034e+00
158      3.18424236e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000027e+00    1.79999988e+00    1.79999990e+00    1.79999988e+00    1.79999990e+00    1.79999988e+00    1.79999990e+00    1.79999988e+00
159      3.25939721e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999880e+00    1.79999816e+00    1.79999814e+00    1.79999816e+00    1.79999814e+00    1.79999816e+00    1.79999814e+00    1.79999816e+00
160      3.33455205e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999922e+00    1.79999811e+00    1.79999813e+00    1.79999811e+00    1.79999813e+00    1.79999811e+00    1.79999813e+00    1.79999811e+00
161      3.39671168e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000087e+00    1.80000000e+00    1.79999998e+00    1.80000000e+00    1.79999998e+00    1.80000000e+00    1.79999998e+00    1.80000000e+00
162      3.45207827e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000074e+00    1.80000056e+00    1.80000058e+00    1.80000056e+00    1.80000058e+00    1.80000056e+00    1.80000058e+00    1.80000056e+00
163      3.50190820e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999891e+00    1.79999880e+00    1.79999878e+00    1.79999880e+00    1.79999878e+00    1.79999880e+00    1.79999878e+00    1.79999880e+00
164      3.55173813e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999780e+00    1.79999837e+00    1.79999839e+00    1.79999837e+00    1.79999839e+00    1.79999837e+00    1.79999839e+00    1.79999837e+00
165      3.60156806e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999525e+00    1.79999837e+00    1.79999835e+00    1.79999837e+00    1.79999835e+00    1.79999837e+00    1.79999835e+00    1.79999837e+00
166      3.65139799e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79998881e+00    1.79999884e+00    1.79999885e+00    1.79999884e+00    1.79999885e+00    1.79999884e+00    1.79999885e+00    1.79999884e+00
167      3.70122791e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79997055e+00    1.79999570e+00    1.79999569e+00    1.79999570e+00    1.79999569e+00    1.79999570e+00    1.79999569e+00    1.79999570e+00
168      3.75105784e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79993107e+00    1.79999157e+00    1.79999159e+00    1.79999157e+00    1.79999159e+00    1.79999157e+00    1.79999159e+00    1.79999157e+00
169      3.80088777e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79987311e+00    1.79999776e+00    1.79999775e+00    1.79999776e+00    1.79999775e+00    1.79999776e+00    1.79999775e+00    1.79999776e+00
170      3.84573471e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79982357e+00    1.79999843e+00    1.79999844e+00    1.79999843e+00    1.79999844e+00    1.79999843e+00    1.79999844e+00    1.79999843e+00
171      3.89058164e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79981718e+00    1.79999765e+00    1.79999763e+00    1.79999765e+00    1.79999763e+00    1.79999765e+00    1.79999763e+00    1.79999765e+00
172      3.93542858e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79984883e+00    1.79999888e+00    1.79999890e+00    1.79999888e+00    1.79999890e+00    1.79999888e+00    1.79999890e+00    1.79999888e+00
173      3.98027552e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79989582e+00    1.79999779e+00    1.79999777e+00    1.79999779e+00    1.79999777e+00    1.79999779e+00    1.79999777e+00    1.79999779e+00
174      4.06996939e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79997138e+00    1.79999811e+00    1.79999813e+00    1.79999811e+00    1.79999813e+00    1.79999811e+00    1.79999813e+00    1.79999811e+00
175      4.15966326e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000294e+00    1.79999730e+00    1.79999729e+00    1.79999730e+00    1.79999729e+00    1.79999730e+00    1.79999729e+00    1.79999730e+00
176      4.33905101e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80001983e+00    1.79999831e+00    1.79999833e+00    1.79999831e+00    1.79999833e+00    1.79999831e+00    1.79999833e+00    1.79999831e+00
177      4.51843875e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80003848e+00    1.80000001e+00    1.80000000e+00    1.80000001e+00    1.80000000e+00    1.80000001e+00    1.80000000e+00    1.80000001e+00
178      4.69782649e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80003801e+00    1.80000118e+00    1.80000119e+00    1.80000118e+00    1.80000119e+00    1.80000118e+00    1.80000119e+00    1.80000118e+00
179      4.87721424e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80002914e+00    1.80000027e+00    1.80000025e+00    1.80000027e+00    1.80000025e+00    1.80000027e+00    1.80000025e+00    1.80000027e+00
180      5.00000000e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80002721e+00    1.79999942e+00    1.79999944e+00    1.79999942e+00    1.79999944e+00    1.79999942e+00    1.79999944e+00    1.79999942e+00
181      5.00500000e-09    1.80000000e+00    1.79100000e+00    1.79100000e+00    1.80002623e+00    1.79999941e+00    1.79999941e+00    1.79999941e+00    1.79999941e+00    1.79999941e+00    1.79999941e+00    1.79999941e+00
182      5.01500000e-09    1.80000000e+00    1.77300000e+00    1.77300000e+00    1.80002554e+00    1.79999953e+00    1.79999953e+00    1.79999953e+00    1.79999953e+00    1.79999953e+00    1.79999953e+00    1.79999953e+00
183      5.03500000e-09    1.80000000e+00    1.73700000e+00    1.73700000e+00    1.80002470e+00    1.79999977e+00    1.79999977e+00    1.79999977e+00    1.79999977e+00    1.79999977e+00    1.79999977e+00    1.79999977e+00
184      5.05000000e-09    1.80000000e+00    1.71000000e+00    1.71000000e+00    1.80002425e+00    1.79999983e+00    1.79999983e+00    1.79999983e+00    1.79999983e+00    1.79999983e+00    1.79999983e+00    1.79999983e+00
185      5.05400000e-09    1.65600000e+00    1.70280000e+00    1.70280000e+00    1.80002409e+00    1.79999982e+00    1.79999982e+00    1.79999982e+00    1.79999982e+00    1.79999982e+00    1.79999982e+00    1.79999982e+00
186      5.05800000e-09    1.51200000e+00    1.69560000e+00    1.69560000e+00    1.80002395e+00    1.79999982e+00    1.79999982e+00    1.79999982e+00    1.79999982e+00    1.79999982e+00    1.79999982e+00    1.79999982e+00
187      5.06600000e-09    1.22400000e+00    1.68120000e+00    1.68120000e+00    1.80002367e+00    1.79999981e+00    1.79999981e+00    1.79999981e+00    1.79999981e+00    1.79999981e+00    1.79999981e+00    1.79999981e+00
188      5.08200000e-09    6.48000000e-01    1.65240000e+00    1.65240000e+00    1.80002314e+00    1.79999978e+00    1.79999978e+00    1.79999978e+00    1.79999978e+00    1.79999978e+00    1.79999978e+00    1.79999978e+00
189      5.09800000e-09    7.20000000e-02    1.62360000e+00    1.62360000e+00    1.80002261e+00    1.79999976e+00    1.79999976e+00    1.79999976e+00    1.79999976e+00    1.79999976e+00    1.79999976e+00    1.79999976e+00
190      5.10000000e-09   -1.62092562e-14    1.62000000e+00    1.62000000e+00    1.80002255e+00    1.79999975e+00    1.79999975e+00    1.79999975e+00    1.79999975e+00    1.79999975e+00    1.79999975e+00    1.79999975e+00
191      5.10160000e-09    0.00000000e+00    1.61712000e+00    1.61712000e+00    1.80002250e+00    1.79999974e+00    1.79999974e+00    1.79999974e+00    1.79999974e+00    1.79999974e+00    1.79999974e+00    1.79999974e+00
192      5.10320000e-09    0.00000000e+00    1.61424000e+00    1.61424000e+00    1.80002245e+00    1.79999974e+00    1.79999974e+00    1.79999974e+00    1.79999974e+00    1.79999974e+00    1.79999974e+00    1.79999974e+00
193      5.10640000e-09    0.00000000e+00    1.60848000e+00    1.60848000e+00    1.80002235e+00    1.79999973e+00    1.79999973e+00    1.79999973e+00    1.79999973e+00    1.79999973e+00    1.79999973e+00    1.79999973e+00
194      5.11280000e-09    0.00000000e+00    1.59696000e+00    1.59696000e+00    1.80002215e+00    1.79999974e+00    1.79999974e+00    1.79999974e+00    1.79999974e+00    1.79999974e+00    1.79999974e+00    1.79999974e+00
195      5.11920000e-09    0.00000000e+00    1.58544000e+00    1.58544000e+00    1.80002195e+00    1.79999970e+00    1.79999970e+00    1.79999970e+00    1.79999970e+00    1.79999970e+00    1.79999970e+00    1.79999970e+00
196      5.13200000e-09    0.00000000e+00    1.56240000e+00    1.56240000e+00    1.80002155e+00    1.79999963e+00    1.79999963e+00    1.79999963e+00    1.79999963e+00    1.79999963e+00    1.79999963e+00    1.79999963e+00
197      5.14480000e-09    0.00000000e+00    1.53936000e+00    1.53936000e+00    1.80002116e+00    1.79999959e+00    1.79999959e+00    1.79999959e+00    1.79999959e+00    1.79999959e+00    1.79999959e+00    1.79999959e+00
198      5.15760000e-09    0.00000000e+00    1.51632000e+00    1.51632000e+00    1.80002077e+00    1.79999955e+00    1.79999955e+00    1.79999955e+00    1.79999955e+00    1.79999955e+00    1.79999955e+00    1.79999955e+00
199      5.17040000e-09    0.00000000e+00    1.49328000e+00    1.49328000e+00    1.80002039e+00    1.79999951e+00    1.79999951e+00    1.79999951e+00    1.79999951e+00    1.79999951e+00    1.79999951e+00    1.79999951e+00
200      5.18320000e-09    0.00000000e+00    1.47024000e+00    1.47024000e+00    1.80002001e+00    1.79999948e+00    1.79999948e+00    1.79999948e+00    1.79999948e+00    1.79999948e+00    1.79999948e+00    1.79999948e+00
201      5.19600000e-09    0.00000000e+00    1.44720000e+00    1.44720000e+00    1.80001964e+00    1.79999945e+00    1.79999945e+00    1.79999945e+00    1.79999945e+00    1.79999945e+00    1.79999945e+00    1.79999945e+00
