Index       TIME             V(CLK0)           V(CSB0)           V(WEB0)         V(DOUT0_0)        V(DOUT0_1)        V(DOUT0_2)        V(DOUT0_3)    
35       1.14903710e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999913e+00    1.79999913e+00    1.79999913e+00    1.79999913e+00
36       1.16141673e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999914e+00    1.79999913e+00    1.79999913e+00    1.79999913e+00
37       1.17379637e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999913e+00    1.79999913e+00    1.79999913e+00    1.79999913e+00
38       1.18493804e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999913e+00    1.79999913e+00    1.79999913e+00    1.79999913e+00
39       1.20722139e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999912e+00    1.79999912e+00    1.79999912e+00    1.79999912e+00
40       1.22950474e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
41       1.25178808e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
42       1.27407143e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999911e+00    1.79999911e+00    1.79999911e+00    1.79999911e+00
43       1.29635478e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999911e+00    1.79999911e+00    1.79999911e+00    1.79999911e+00
44       1.31863812e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999919e+00    1.79999918e+00    1.79999918e+00    1.79999918e+00
45       1.34092147e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999897e+00    1.79999897e+00    1.79999897e+00    1.79999897e+00
46       1.36320482e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999899e+00    1.79999899e+00    1.79999899e+00    1.79999899e+00
47       1.38291342e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999911e+00    1.79999911e+00    1.79999911e+00    1.79999911e+00
48       1.40013827e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999906e+00    1.79999906e+00    1.79999906e+00    1.79999906e+00
49       1.41528322e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999972e+00    1.79999972e+00    1.79999972e+00    1.79999972e+00
50       1.43042818e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999952e+00    1.79999952e+00    1.79999952e+00    1.79999952e+00
51       1.44557313e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999850e+00    1.79999850e+00    1.79999850e+00    1.79999850e+00
52       1.46071808e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999868e+00    1.79999868e+00    1.79999868e+00    1.79999868e+00
53       1.47586304e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999895e+00    1.79999895e+00    1.79999895e+00    1.79999895e+00
54       1.49100799e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999889e+00    1.79999889e+00    1.79999889e+00    1.79999889e+00
55       1.50615295e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999918e+00    1.79999918e+00    1.79999918e+00    1.79999918e+00
56       1.52129790e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999962e+00    1.79999962e+00    1.79999962e+00    1.79999962e+00
57       1.53644285e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999947e+00    1.79999947e+00    1.79999947e+00    1.79999947e+00
58       1.55158781e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999925e+00    1.79999925e+00    1.79999925e+00    1.79999925e+00
59       1.56673276e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999912e+00    1.79999912e+00    1.79999912e+00    1.79999912e+00
60       1.58187772e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999873e+00    1.79999873e+00    1.79999873e+00    1.79999873e+00
61       1.59702267e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999881e+00    1.79999881e+00    1.79999881e+00    1.79999881e+00
62       1.61216762e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999906e+00    1.79999906e+00    1.79999906e+00    1.79999906e+00
63       1.62731258e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999903e+00    1.79999903e+00    1.79999903e+00    1.79999903e+00
64       1.64245753e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999898e+00    1.79999898e+00    1.79999898e+00    1.79999898e+00
65       1.65760249e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999905e+00    1.79999905e+00    1.79999905e+00    1.79999905e+00
66       1.67274744e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999909e+00    1.79999909e+00    1.79999909e+00    1.79999909e+00
67       1.68789239e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999912e+00    1.79999912e+00    1.79999912e+00    1.79999912e+00
68       1.70303735e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999915e+00    1.79999915e+00    1.79999915e+00    1.79999915e+00
69       1.71818230e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999914e+00    1.79999914e+00    1.79999914e+00    1.79999914e+00
70       1.73162300e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999913e+00    1.79999913e+00    1.79999913e+00    1.79999913e+00
71       1.74295122e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999913e+00    1.79999913e+00    1.79999913e+00    1.79999913e+00
72       1.75296780e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999913e+00    1.79999913e+00    1.79999913e+00    1.79999913e+00
73       1.76198271e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999912e+00    1.79999912e+00    1.79999912e+00    1.79999912e+00
74       1.77099763e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999912e+00    1.79999912e+00    1.79999912e+00    1.79999912e+00
75       1.78001255e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999912e+00    1.79999912e+00    1.79999912e+00    1.79999912e+00
76       1.78902746e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999913e+00    1.79999913e+00    1.79999913e+00    1.79999913e+00
77       1.79804238e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999913e+00    1.79999913e+00    1.79999913e+00    1.79999913e+00
78       1.80705729e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999912e+00    1.79999912e+00    1.79999912e+00    1.79999912e+00
79       1.81607221e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
80       1.82508713e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
81       1.83410204e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
82       1.84311696e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
83       1.86114679e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
84       1.87917662e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
85       1.89720646e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
86       1.91523629e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
87       1.95129595e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
88       1.98735562e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
89       2.05947495e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
90       2.13159428e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
91       2.19650167e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
92       2.26140907e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
93       2.31880547e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
94       2.37620188e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
95       2.43359828e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
96       2.49099468e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
97       2.54839109e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
98       2.60578749e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
99       2.65744425e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
100      2.70910101e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
101      2.76075778e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
102      2.81241454e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999911e+00    1.79999911e+00    1.79999911e+00    1.79999911e+00
103      2.81890185e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999909e+00    1.79999909e+00    1.79999909e+00    1.79999909e+00
104      2.83187646e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999896e+00    1.79999896e+00    1.79999896e+00    1.79999896e+00
105      2.84485107e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999863e+00    1.79999863e+00    1.79999863e+00    1.79999863e+00
106      2.85782569e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999803e+00    1.79999803e+00    1.79999803e+00    1.79999803e+00
107      2.87080030e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999766e+00    1.79999766e+00    1.79999766e+00    1.79999766e+00
108      2.87230389e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999774e+00    1.79999774e+00    1.79999774e+00    1.79999774e+00
109      2.87531107e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999804e+00    1.79999804e+00    1.79999804e+00    1.79999804e+00
110      2.87831825e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999876e+00    1.79999876e+00    1.79999876e+00    1.79999876e+00
111      2.88132543e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999995e+00    1.79999995e+00    1.79999995e+00    1.79999995e+00
112      2.88433261e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000236e+00    1.80000236e+00    1.80000236e+00    1.80000236e+00
113      2.88733979e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000519e+00    1.80000519e+00    1.80000519e+00    1.80000519e+00
114      2.89034696e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000919e+00    1.80000919e+00    1.80000919e+00    1.80000919e+00
115      2.89335414e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80001354e+00    1.80001354e+00    1.80001354e+00    1.80001354e+00
116      2.89936850e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80002178e+00    1.80002178e+00    1.80002178e+00    1.80002178e+00
117      2.90538286e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80001723e+00    1.80001723e+00    1.80001723e+00    1.80001723e+00
118      2.91139722e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79998559e+00    1.79998559e+00    1.79998559e+00    1.79998559e+00
119      2.91741158e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79995434e+00    1.79995434e+00    1.79995434e+00    1.79995434e+00
120      2.92342594e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79993469e+00    1.79993469e+00    1.79993469e+00    1.79993469e+00
121      2.92944030e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79992996e+00    1.79992997e+00    1.79992997e+00    1.79992997e+00
122      2.93545465e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79993387e+00    1.79993387e+00    1.79993387e+00    1.79993387e+00
123      2.94146901e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79994003e+00    1.79994004e+00    1.79994004e+00    1.79994004e+00
124      2.94748337e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79994554e+00    1.79994556e+00    1.79994556e+00    1.79994556e+00
125      2.95349773e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79995018e+00    1.79995020e+00    1.79995020e+00    1.79995020e+00
126      2.95951209e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79995667e+00    1.79995669e+00    1.79995669e+00    1.79995669e+00
127      2.96552645e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79997385e+00    1.79997386e+00    1.79997386e+00    1.79997386e+00
128      2.97755517e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80003595e+00    1.80003584e+00    1.80003584e+00    1.80003584e+00
129      2.98729646e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80006440e+00    1.80006423e+00    1.80006423e+00    1.80006423e+00
130      2.99703775e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80005505e+00    1.80005488e+00    1.80005488e+00    1.80005488e+00
131      3.00677905e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80004336e+00    1.80004319e+00    1.80004319e+00    1.80004319e+00
132      3.01652034e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80003354e+00    1.80003332e+00    1.80003332e+00    1.80003332e+00
133      3.03600293e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80001971e+00    1.80001957e+00    1.80001957e+00    1.80001957e+00
134      3.05548552e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80001037e+00    1.80001022e+00    1.80001022e+00    1.80001022e+00
135      3.07496811e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000537e+00    1.80000518e+00    1.80000518e+00    1.80000518e+00
136      3.09445070e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000329e+00    1.80000310e+00    1.80000310e+00    1.80000310e+00
137      3.13341587e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000049e+00    1.80000020e+00    1.80000020e+00    1.80000020e+00
138      3.17238105e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999992e+00    1.79999955e+00    1.79999955e+00    1.79999955e+00
139      3.25031140e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999882e+00    1.79999808e+00    1.79999808e+00    1.79999808e+00
140      3.32824176e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999937e+00    1.79999832e+00    1.79999832e+00    1.79999832e+00
141      3.39025829e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000125e+00    1.80000053e+00    1.80000053e+00    1.80000053e+00
142      3.44205248e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000008e+00    1.79999995e+00    1.79999995e+00    1.79999995e+00
143      3.49384667e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999889e+00    1.79999866e+00    1.79999866e+00    1.79999866e+00
144      3.54564086e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999754e+00    1.79999842e+00    1.79999842e+00    1.79999842e+00
145      3.59743505e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79999432e+00    1.79999867e+00    1.79999867e+00    1.79999867e+00
146      3.64922924e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79998352e+00    1.79999759e+00    1.79999759e+00    1.79999759e+00
147      3.70102343e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79995522e+00    1.79999115e+00    1.79999115e+00    1.79999115e+00
148      3.75281762e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79990428e+00    1.79999652e+00    1.79999652e+00    1.79999652e+00
149      3.80461181e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79984138e+00    1.79999894e+00    1.79999894e+00    1.79999894e+00
150      3.85640600e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79981322e+00    1.79999699e+00    1.79999699e+00    1.79999699e+00
151      3.90820019e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79984525e+00    1.79999930e+00    1.79999930e+00    1.79999930e+00
152      3.95999438e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79989783e+00    1.79999742e+00    1.79999742e+00    1.79999742e+00
153      4.06358276e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.79998441e+00    1.79999848e+00    1.79999848e+00    1.79999848e+00
154      4.16717115e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80001139e+00    1.79999703e+00    1.79999703e+00    1.79999703e+00
155      4.27075953e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80001366e+00    1.79999833e+00    1.79999833e+00    1.79999833e+00
156      4.47793629e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80003043e+00    1.79999884e+00    1.79999884e+00    1.79999884e+00
157      4.68511305e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80003937e+00    1.80000182e+00    1.80000182e+00    1.80000182e+00
158      4.89228982e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80002635e+00    1.79999956e+00    1.79999956e+00    1.79999956e+00
159      5.00000000e-09    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80002858e+00    1.80000080e+00    1.80000080e+00    1.80000080e+00
160      5.00500000e-09    1.80000000e+00    1.79100000e+00    1.79100000e+00    1.80002709e+00    1.80000009e+00    1.80000009e+00    1.80000009e+00
161      5.01500000e-09    1.80000000e+00    1.77300000e+00    1.77300000e+00    1.80002622e+00    1.79999983e+00    1.79999983e+00    1.79999983e+00
162      5.03500000e-09    1.80000000e+00    1.73700000e+00    1.73700000e+00    1.80002532e+00    1.79999967e+00    1.79999967e+00    1.79999967e+00
163      5.05000000e-09    1.80000000e+00    1.71000000e+00    1.71000000e+00    1.80002490e+00    1.79999970e+00    1.79999970e+00    1.79999970e+00
164      5.05400000e-09    1.65600000e+00    1.70280000e+00    1.70280000e+00    1.80002473e+00    1.79999969e+00    1.79999969e+00    1.79999969e+00
165      5.05800000e-09    1.51200000e+00    1.69560000e+00    1.69560000e+00    1.80002458e+00    1.79999968e+00    1.79999968e+00    1.79999968e+00
166      5.06600000e-09    1.22400000e+00    1.68120000e+00    1.68120000e+00    1.80002430e+00    1.79999968e+00    1.79999968e+00    1.79999968e+00
167      5.08200000e-09    6.48000000e-01    1.65240000e+00    1.65240000e+00    1.80002373e+00    1.79999961e+00    1.79999961e+00    1.79999961e+00
168      5.09800000e-09    7.20000000e-02    1.62360000e+00    1.62360000e+00    1.80002316e+00    1.79999955e+00    1.79999955e+00    1.79999955e+00
169      5.10000000e-09   -1.62092562e-14    1.62000000e+00    1.62000000e+00    1.80002309e+00    1.79999955e+00    1.79999955e+00    1.79999955e+00
170      5.10160000e-09    0.00000000e+00    1.61712000e+00    1.61712000e+00    1.80002304e+00    1.79999954e+00    1.79999954e+00    1.79999954e+00
171      5.10320000e-09    0.00000000e+00    1.61424000e+00    1.61424000e+00    1.80002298e+00    1.79999954e+00    1.79999954e+00    1.79999954e+00
172      5.10640000e-09    0.00000000e+00    1.60848000e+00    1.60848000e+00    1.80002287e+00    1.79999953e+00    1.79999953e+00    1.79999953e+00
173      5.11280000e-09    0.00000000e+00    1.59696000e+00    1.59696000e+00    1.80002265e+00    1.79999951e+00    1.79999951e+00    1.79999951e+00
174      5.11920000e-09    0.00000000e+00    1.58544000e+00    1.58544000e+00    1.80002243e+00    1.79999949e+00    1.79999949e+00    1.79999949e+00
175      5.13200000e-09    0.00000000e+00    1.56240000e+00    1.56240000e+00    1.80002200e+00    1.79999946e+00    1.79999946e+00    1.79999946e+00
176      5.14480000e-09    0.00000000e+00    1.53936000e+00    1.53936000e+00    1.80002157e+00    1.79999943e+00    1.79999943e+00    1.79999943e+00
177      5.15760000e-09    0.00000000e+00    1.51632000e+00    1.51632000e+00    1.80002115e+00    1.79999940e+00    1.79999940e+00    1.79999940e+00
178      5.17040000e-09    0.00000000e+00    1.49328000e+00    1.49328000e+00    1.80002073e+00    1.79999938e+00    1.79999938e+00    1.79999938e+00
179      5.18320000e-09    0.00000000e+00    1.47024000e+00    1.47024000e+00    1.80002032e+00    1.79999935e+00    1.79999935e+00    1.79999935e+00
180      5.19600000e-09    0.00000000e+00    1.44720000e+00    1.44720000e+00    1.80001991e+00    1.79999933e+00    1.79999933e+00    1.79999933e+00
181      5.20880000e-09    0.00000000e+00    1.42416000e+00    1.42416000e+00    1.80001951e+00    1.79999931e+00    1.79999931e+00    1.79999931e+00
182      5.22032000e-09    0.00000000e+00    1.40342400e+00    1.40342400e+00    1.80001915e+00    1.79999929e+00    1.79999929e+00    1.79999929e+00
183      5.23184000e-09    0.00000000e+00    1.38268800e+00    1.38268800e+00    1.80001880e+00    1.79999927e+00    1.79999927e+00    1.79999927e+00
184      5.24336000e-09    0.00000000e+00    1.36195200e+00    1.36195200e+00    1.80001845e+00    1.79999925e+00    1.79999925e+00    1.79999925e+00
185      5.26640000e-09    0.00000000e+00    1.32048000e+00    1.32048000e+00    1.80001776e+00    1.79999922e+00    1.79999922e+00    1.79999922e+00
186      5.28944000e-09    0.00000000e+00    1.27900800e+00    1.27900800e+00    1.80001709e+00    1.79999919e+00    1.79999919e+00    1.79999919e+00
187      5.33552000e-09    0.00000000e+00    1.19606400e+00    1.19606400e+00    1.80001581e+00    1.79999914e+00    1.79999914e+00    1.79999914e+00
188      5.38160000e-09    0.00000000e+00    1.11312000e+00    1.11312000e+00    1.80001460e+00    1.79999911e+00    1.79999911e+00    1.79999911e+00
189      5.42307200e-09    0.00000000e+00    1.03847040e+00    1.03847040e+00    1.80001358e+00    1.79999908e+00    1.79999908e+00    1.79999908e+00
190      5.46039680e-09    0.00000000e+00    9.71285760e-01    9.71285760e-01    1.80001271e+00    1.79999906e+00    1.79999906e+00    1.79999906e+00
191      5.49772160e-09    0.00000000e+00    9.04101120e-01    9.04101120e-01    1.80001189e+00    1.79999904e+00    1.79999904e+00    1.79999904e+00
192      5.52772717e-09    0.00000000e+00    8.50091095e-01    8.50091095e-01    1.80001126e+00    1.79999903e+00    1.79999903e+00    1.79999903e+00
193      5.55773274e-09    0.00000000e+00    7.96081069e-01    7.96081069e-01    1.80001066e+00    1.79999903e+00    1.79999903e+00    1.79999903e+00
194      5.58773831e-09    0.00000000e+00    7.42071044e-01    7.42071044e-01    1.80001009e+00    1.79999902e+00    1.79999902e+00    1.79999902e+00
195      5.61774388e-09    0.00000000e+00    6.88061018e-01    6.88061018e-01    1.80000955e+00    1.79999902e+00    1.79999902e+00    1.79999902e+00
196      5.67775502e-09    0.00000000e+00    5.80040967e-01    5.80040967e-01    1.80000853e+00    1.79999901e+00    1.79999901e+00    1.79999901e+00
197      5.73776616e-09    0.00000000e+00    4.72020916e-01    4.72020916e-01    1.80000762e+00    1.79999901e+00    1.79999901e+00    1.79999901e+00
198      5.79777730e-09    0.00000000e+00    3.64000865e-01    3.64000865e-01    1.80000680e+00    1.79999901e+00    1.79999901e+00    1.79999901e+00
199      5.85778844e-09    0.00000000e+00    2.55980815e-01    2.55980815e-01    1.80000606e+00    1.79999902e+00    1.79999902e+00    1.79999902e+00
200      5.86792796e-09    0.00000000e+00    2.37729671e-01    2.37729671e-01    1.80000595e+00    1.79999902e+00    1.79999902e+00    1.79999902e+00
201      5.87806749e-09    0.00000000e+00    2.19478527e-01    2.19478527e-01    1.80000584e+00    1.79999902e+00    1.79999902e+00    1.79999902e+00
202      5.89834653e-09    0.00000000e+00    1.82976239e-01    1.82976239e-01    1.80000562e+00    1.79999902e+00    1.79999902e+00    1.79999902e+00
203      5.91862558e-09    0.00000000e+00    1.46473951e-01    1.46473951e-01    1.80000540e+00    1.79999902e+00    1.79999902e+00    1.79999902e+00
204      5.93890463e-09    0.00000000e+00    1.09971663e-01    1.09971663e-01    1.80000519e+00    1.79999902e+00    1.79999902e+00    1.79999902e+00
205      5.95683729e-09    0.00000000e+00    7.76928863e-02    7.76928863e-02    1.80000501e+00    1.79999902e+00    1.79999902e+00    1.79999902e+00
206      5.99270259e-09    0.00000000e+00    1.31353338e-02    1.31353338e-02    1.80000467e+00    1.79999903e+00    1.79999903e+00    1.79999903e+00
207      6.00000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000461e+00    1.79999903e+00    1.79999903e+00    1.79999903e+00
208      6.00358653e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000457e+00    1.79999903e+00    1.79999903e+00    1.79999903e+00
209      6.01075959e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000451e+00    1.79999903e+00    1.79999903e+00    1.79999903e+00
210      6.02510571e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000439e+00    1.79999903e+00    1.79999903e+00    1.79999903e+00
211      6.05379796e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000415e+00    1.79999903e+00    1.79999903e+00    1.79999903e+00
212      6.11118245e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000370e+00    1.79999904e+00    1.79999904e+00    1.79999904e+00
213      6.22595143e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000293e+00    1.79999905e+00    1.79999905e+00    1.79999905e+00
214      6.45548940e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000178e+00    1.79999907e+00    1.79999907e+00    1.79999907e+00
215      6.68502736e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000106e+00    1.79999908e+00    1.79999908e+00    1.79999908e+00
216      7.14410329e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000015e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
217      7.60317922e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.79999979e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
218      8.52133108e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.79999937e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
219      9.43948294e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.79999930e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
220      1.03576348e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.79999919e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
221      1.10000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.79999919e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
222      1.10050000e-08    1.80000000e-01    0.00000000e+00    0.00000000e+00    1.79999920e+00    1.79999910e+00    1.79999910e+00    1.79999910e+00
